filename,sr,duration_s,snr_db,kurtosis,spectral_centroid,low_freq_energy_ratio,sample_entropy,autocorr_index,crest_factor
0002704.wav,4000,28.896,inf,69.7784741,480.9340841,0.201874671,0.007026432,0.42104007,18.98294163
0002705.wav,4000,30.4,inf,470.8731943,482.8058567,0.309771929,0.012276955,0.603159479,41.34056126
0002706.wav,4000,31.744,inf,254.874036,334.2691059,0.263462903,0.00841033,0.598297007,30.18268498
0002707.wav,4000,30.944,inf,140.2502673,351.5410406,0.529627363,0.00387159,0.42432509,35.58819266
0002708.wav,4000,30.784,inf,414.5403756,398.1633984,0.472785951,0.007354184,0.62151782,39.61904269
0002709.wav,4000,34.64,inf,215.6404344,548.3619841,0.16158903,0.008974468,0.477113206,31.59196919
0002710.wav,4000,29.6,inf,232.2037424,407.7815255,0.302083524,0.012263716,0.597972702,36.03928992
0002711.wav,4000,31.44,inf,909.9209414,663.5437328,0.121303492,0.00349764,0.280654298,42.41329627
0002712.wav,4000,31.488,inf,440.5646796,436.3243928,0.274408119,0.00413165,0.38750201,35.48596633
0002713.wav,4000,30.496,inf,249.9504223,405.2978427,0.422257766,0.003183747,0.544220063,30.32010616
0002714.wav,4000,30.992,inf,148.9645163,404.7877504,0.263086588,0.00574176,0.405440118,19.97096057
0002715.wav,4000,30.8,inf,85.51917463,326.1947215,0.419394537,0.006741916,0.47991037,18.30615093
0002716.wav,4000,30.992,inf,182.4478733,374.0667502,0.28068846,0.005614299,0.399180098,24.31286557
0002717.wav,4000,32.752,inf,26.31941173,251.5576491,0.779240401,0.006032447,0.655907699,14.09053249
0002718.wav,4000,30,inf,67.0154777,281.1375194,0.658391969,0.004518721,0.491827594,22.39348214
0002719.wav,4000,30.048,inf,341.5127339,398.4654713,0.266457165,0.002731189,0.154743785,34.02301252
0002720.wav,4000,29.68,inf,140.9624734,292.8169868,0.658848383,0.004718234,0.455629884,28.71674304
0002721.wav,4000,29.504,inf,66.0458064,287.9276228,0.610049438,0.006635117,0.411890667,22.9688039
0002722.wav,4000,29.152,inf,128.1320518,279.7058194,0.569193197,0.007821091,0.493233801,27.69579766
0002723.wav,4000,30.096,inf,84.06830493,260.58845,0.548773199,0.006039136,0.462956565,24.62378451
0002724.wav,4000,29.648,inf,83.85106232,251.5049452,0.573680554,0.00650214,0.43855986,23.84875916
0002725.wav,4000,29.392,inf,51.92432164,282.7946962,0.654666721,0.007443664,0.738848701,22.82289938
0002726.wav,4000,32.192,inf,152.0462145,362.240218,0.36394681,0.014008102,0.620138596,27.94042148
0002727.wav,4000,35.888,inf,90.09902837,356.1249894,0.271531668,0.015761831,0.58518955,27.26635806
0002728.wav,4000,31.6,inf,40.13370293,300.476942,0.674271571,0.014600283,0.727429279,18.90182661
0002729.wav,4000,34.496,inf,47.86387237,400.0764906,0.608851687,0.013132274,0.756223925,16.37228499
0002730.wav,4000,29.248,inf,25.14602406,255.5405543,0.627267649,0.011551979,0.766887309,15.98395356
0002731.wav,4000,30.896,inf,23.07234402,258.0233178,0.779278164,0.007672315,0.84220743,12.64368816
0002732.wav,4000,30.48,inf,954.9120233,596.3574434,0.226011793,0.00418454,0.455259926,45.6332154
0002733.wav,4000,31.856,inf,1587.140882,570.0140592,0.085580187,0.003104842,0.245733669,50.94618487
0002734.wav,4000,30.384,inf,459.2431178,543.7283453,0.275090773,0.003487502,0.274738811,32.79480424
0002735.wav,4000,31.152,inf,177.9212398,352.9266479,0.538791917,0.006105461,0.472839968,28.25266465
0002736.wav,4000,30.48,inf,406.8062416,466.7078393,0.151494584,0.0036903,0.230377594,30.20586468
0002737.wav,4000,30.688,inf,99.11302733,356.6703115,0.674571105,0.005130119,0.573852248,27.71202812
0002738.wav,4000,29.296,inf,87.68374527,312.8670356,0.679889814,0.007244492,0.735801208,22.91237542
0002739.wav,4000,39.44,inf,94.36050294,283.023308,0.447709153,0.006082584,0.412620511,18.74137342
0002740.wav,4000,32.592,inf,150.4348455,466.3823973,0.189271087,0.004518225,0.371406224,22.06328786
0002741.wav,4000,37.744,inf,34.68654188,326.0386798,0.62785569,0.004611703,0.533924409,18.02310183
0002742.wav,4000,31.648,inf,34.86402936,336.3689684,0.335558897,0.005812679,0.467655017,12.09475499
0002743.wav,4000,29.6,inf,205.4863659,417.0720159,0.415049067,0.010703297,0.532192813,38.27394474
0002744.wav,4000,29.6,inf,250.6150519,443.211883,0.193325643,0.0070113,0.42994689,35.45970063
0002745.wav,4000,29.488,inf,264.8597112,345.8508255,0.411847328,0.014354754,0.625041197,48.51138503
0002746.wav,4000,29.344,inf,245.6493959,432.8645886,0.269862973,0.010344157,0.612540163,46.69095013
0002747.wav,4000,30.8,inf,168.3232831,352.4456745,0.46158226,0.003770981,0.276282224,28.31363172
0002748.wav,4000,30.288,inf,85.62553119,352.3339589,0.366980308,0.011840047,0.755242507,23.23329589
0002749.wav,4000,31.36,inf,22.78194507,344.9207982,0.841821797,0.006542491,0.885876106,7.867541829
0002750.wav,4000,25.856,inf,86.41302372,278.6333492,0.741185718,0.010000432,0.61239928,28.905126
0002751.wav,4000,39.792,inf,272.7537204,452.5359589,0.128649635,0.003277632,0.412272348,26.04460619
0002752.wav,4000,28.656,inf,48.69323217,344.9733134,0.713564691,0.00464526,0.554167414,20.28738525
0002753.wav,4000,35.056,inf,74.95552314,377.8996726,0.457457197,0.004268871,0.419435029,19.9932664
0002754.wav,4000,64.512,inf,101.1312055,340.2613012,0.088571329,0.002100626,0.259060778,13.56133465
0002755.wav,4000,58.688,inf,76.41667281,418.3985618,0.434059979,0.012629232,0.746655837,19.58848624
0002756.wav,4000,62.24,inf,29.03423595,264.1927477,0.435053458,0.01805343,0.847962496,19.111757
0002757.wav,4000,30.352,inf,73.07656723,414.7547664,0.4493986,0.008028489,0.556639303,17.15187472
0002758.wav,4000,58.896,inf,27.40750224,277.1558406,0.49326528,0.016346671,0.818150308,14.07625209
0002759.wav,4000,23.152,inf,145.570381,479.3393568,0.046488088,0.001889433,0.12092225,16.29340904
0002760.wav,4000,29.152,inf,67.2103111,525.4280875,0.056228269,0.00330404,0.293762567,12.94710069
0002761.wav,4000,22.48,inf,85.44952955,393.0714195,0.356634219,0.006365519,0.380482664,25.87357938
0002762.wav,4000,24.352,inf,333.17043,472.9462193,0.272865562,0.008982815,0.474344069,32.09960713
0002763.wav,4000,28.768,inf,641.5467911,507.9248199,0.17080842,0.010794064,0.543442521,46.29939492
0002764.wav,4000,23.888,inf,204.3077237,419.8258497,0.314376304,0.006768644,0.447461971,28.60872662
0002765.wav,4000,23.68,inf,486.1042033,443.086287,0.329243068,0.009814702,0.56499789,40.20210666
0002766.wav,4000,50.992,inf,57.47801583,520.7513345,0.0698949,0.001261358,0.565595932,11.25166604
0002767.wav,4000,22.288,inf,142.854386,313.2885134,0.56481217,0.004632762,0.295114459,27.28499881
0002768.wav,4000,30.304,inf,162.2334842,505.2567225,0.258535056,0.004367229,0.30588312,21.63437379
0002769.wav,4000,30.096,inf,227.4119924,525.3490157,0.168416323,0.005115635,0.386930756,32.65573969
0002770.wav,4000,30.384,inf,123.6620295,574.2595206,0.047761437,0.001640594,0.333646173,17.31691591
0002771.wav,4000,29.488,inf,186.1984118,406.7489738,0.488857861,0.007701664,0.753974766,32.55275789
0002772.wav,4000,30.288,inf,123.8941212,526.0362677,0.104013507,0.003905339,0.340397605,18.89228798
0002773.wav,4000,30.256,inf,68.52068381,449.7640324,0.149683797,0.006351764,0.286015701,16.17835903
0002774.wav,4000,31.088,inf,82.47328138,405.2153328,0.201510969,0.010911705,0.496681416,21.95868728
0002775.wav,4000,30.928,inf,192.4075445,440.9826489,0.115288253,0.00449453,0.22922481,24.68632129
0002776.wav,4000,30.896,inf,321.1603436,420.339817,0.136433805,0.004398537,0.307808795,31.5100787
0002777.wav,4000,29.76,inf,127.6188919,361.523955,0.255656943,0.004551641,0.245017474,21.0557722
0002778.wav,4000,30.048,inf,396.3924116,428.7775562,0.287208336,0.005605268,0.452382554,36.03670534
0002779.wav,4000,29.888,inf,224.5335716,365.4147262,0.173197742,0.005706927,0.610448719,21.02301453
0002780.wav,4000,27.792,inf,635.8890732,539.9223229,0.288539611,0.008345179,0.479245253,57.52981982
0002781.wav,4000,22.4,inf,208.5945968,313.5250181,0.459990803,0.008184898,0.574822287,33.02830205
0002782.wav,4000,20.128,inf,159.5205309,325.6710587,0.554845573,0.00712857,0.546617524,31.72137329
0002783.wav,4000,26.736,inf,85.85848942,279.5032757,0.680949955,0.010459658,0.633223066,24.22552906
0002784.wav,4000,6.768,inf,43.20016288,282.9068128,0.644373518,0.011067954,0.666568423,21.45562088
0002785.wav,4000,29.296,inf,34.36693427,294.3916327,0.261945427,0.004866909,0.48101874,10.61654159
0002786.wav,4000,31.088,inf,30.73969714,395.1713422,0.083230767,0.004004627,0.410282405,8.066868129
0002787.wav,4000,21.744,inf,40.17506248,419.3216236,0.204754555,0.002383309,0.490812106,11.79839475
0002788.wav,4000,22.784,inf,172.2590976,318.591532,0.421734834,0.0054002,0.47697927,29.50197117
0002789.wav,4000,20.192,inf,47.74063749,299.5437484,0.708915022,0.006739801,0.726565151,18.58398473
0002790.wav,4000,17.696,inf,31.2181696,258.0059855,0.812473886,0.005126455,0.734764749,15.39291822
0002791.wav,4000,29.088,inf,175.6278321,336.0779379,0.482762768,0.011175684,0.552598432,36.00724127
0002792.wav,4000,28.896,inf,83.66710375,408.4485585,0.724318172,0.008813038,0.719824009,32.81941875
0002793.wav,4000,31.392,inf,32.5671839,323.9861314,0.666651654,0.011458078,0.659394148,18.417004
0002794.wav,4000,29.648,inf,29.51733815,353.3466655,0.723651052,0.011321273,0.744018384,22.77417523
0002795.wav,4000,29.488,inf,366.9727177,356.7781829,0.305244716,0.005786905,0.396998634,38.64449531
0002796.wav,4000,29.856,inf,243.8425615,366.0643313,0.174068496,0.004129971,0.182981063,27.32709244
0002797.wav,4000,30.352,inf,141.7171762,350.7696179,0.369829814,0.004196178,0.36601858,27.12582298
0002798.wav,4000,30.048,inf,208.3267973,382.827449,0.457951939,0.005723691,0.426108212,39.96259221
0002799.wav,4000,29.744,inf,75.65089838,354.7861293,0.243108004,0.004491466,0.231554373,16.45205163
0002800.wav,4000,33.904,inf,74.88345115,397.186464,0.296718518,0.014879188,0.67360609,21.72353493
0002801.wav,4000,31.28,inf,114.945222,366.247594,0.161855534,0.003507543,0.215343134,14.98582734
0002802.wav,4000,26.848,inf,28.00781829,321.2886139,0.737336989,0.008012671,0.721244968,13.26114427
0002803.wav,4000,25.792,inf,86.32047573,285.8327257,0.42899312,0.007138056,0.487110591,18.43908403
0002804.wav,4000,26.56,inf,49.90409024,289.5949499,0.662981359,0.00442494,0.568873761,19.89301635
0002805.wav,4000,29.984,inf,149.0820573,380.6845349,0.349592889,0.008556831,0.568873939,35.73108615
0002806.wav,4000,30.592,inf,123.6644632,347.5304667,0.454842966,0.005565011,0.428202858,23.75867784
0002807.wav,4000,28.64,inf,108.4053704,502.3444958,0.585159196,0.011326711,0.776429112,36.27974563
0002808.wav,4000,29.856,inf,24.73821148,269.4013584,0.712205142,0.006277904,0.664267108,13.18962598
0002809.wav,4000,28.496,inf,94.31078952,398.2533813,0.519985416,0.010094804,0.559367771,21.38020106
0002810.wav,4000,28.448,inf,117.186525,509.5696046,0.442503663,0.00854434,0.618750422,26.47391151
0002811.wav,4000,27.344,inf,50.24855609,366.6596881,0.591907931,0.009778345,0.630183609,15.92924345
0002812.wav,4000,25.344,inf,32.72843321,290.7117083,0.70252103,0.00658915,0.568384877,12.86596011
0002813.wav,4000,33.888,inf,128.3339269,487.1934027,0.264829092,0.004570194,0.394393402,20.24623848
0002814.wav,4000,30.496,inf,193.2610509,332.4551946,0.480484136,0.007089535,0.53028158,26.68099006
0002815.wav,4000,29.584,inf,52.41914245,364.6870981,0.569891108,0.009538018,0.603543556,14.89842163
0002816.wav,4000,29.248,inf,62.99828157,356.9566164,0.42020398,0.00573325,0.466910241,15.62263481
0002817.wav,4000,28.56,inf,149.8587835,519.9418699,0.294369519,0.009085141,0.452237158,27.96128245
0002818.wav,4000,30.592,inf,117.2242237,347.6229483,0.520389378,0.008343147,0.609623415,24.9684316
0002819.wav,4000,27.856,inf,85.61953562,377.760723,0.536452735,0.009933498,0.786840407,24.38800238
0002820.wav,4000,29.904,inf,124.5023051,722.0623761,0.320883944,0.006623203,0.365204672,31.12883973
0002821.wav,4000,34.448,inf,331.5447303,363.3614212,0.119677489,0.004228431,0.228828532,24.57450988
0002822.wav,4000,28.096,inf,98.87177279,478.0151756,0.145848824,0.005057479,0.331100365,14.53780022
0002823.wav,4000,26.8,inf,134.4983551,525.8678342,0.065853424,0.004360659,0.311548958,15.98279894
0002824.wav,4000,27.088,inf,144.4792578,472.5467784,0.110766025,0.004220198,0.400934306,19.57991528
0002825.wav,4000,25.584,inf,73.71861487,459.4530261,0.025992234,0.000828372,0.375893247,12.58341323
0002826.wav,4000,28,inf,272.0791271,443.8547959,0.059260651,0.002802422,0.185987909,21.42809286
0002827.wav,4000,25.904,inf,28.44328513,365.8061676,0.074223347,0.003301232,0.399821532,7.276425152
0002828.wav,4000,27.6,inf,135.2184088,333.4436596,0.256058394,0.004867687,0.400352875,20.36731009
0002829.wav,4000,29.664,inf,396.4031375,418.7092247,0.291305333,0.003686592,0.137692101,34.1297162
0002830.wav,4000,30.096,inf,376.4103342,425.2371353,0.163368836,0.003193944,0.17103824,32.10157646
0002831.wav,4000,29.248,inf,83.5988396,366.1476399,0.545717185,0.004903952,0.598116494,23.23603946
0002832.wav,4000,29.6,inf,232.4521308,603.3808714,0.091317628,0.00418291,0.214839459,31.83629549
0002833.wav,4000,29.248,inf,226.6911345,413.5420027,0.398765035,0.012856999,0.63216907,30.94527842
0002834.wav,4000,29.456,inf,284.2166862,621.5743599,0.237081642,0.013326813,0.635798009,43.93661803
0002835.wav,4000,28.704,inf,130.5872549,450.0791562,0.450333628,0.009679149,0.394391782,31.11173389
0002836.wav,4000,28.8,inf,450.0334804,556.0787442,0.274749979,0.015724952,0.62960845,51.43332157
0002837.wav,4000,25.392,inf,156.6274272,516.5501701,0.047979909,0.001578399,0.219473091,17.04229981
0002838.wav,4000,26.96,inf,187.6866814,534.9524796,0.201888103,0.006694671,0.528305619,24.77576395
0002839.wav,4000,24.56,inf,158.3014257,424.2930096,0.228032402,0.004572023,0.306026054,21.45937692
0002840.wav,4000,26.448,inf,297.6627782,376.0670975,0.358771172,0.005448408,0.416647522,28.87473095
0002841.wav,4000,30.192,inf,757.2194074,524.3976724,0.104929471,0.005013127,0.436006561,39.12463798
0002842.wav,4000,32,inf,185.9736627,708.7320355,0.055243474,0.006537061,0.50462847,24.75535389
0002843.wav,4000,30.544,inf,959.887491,612.7895461,0.069498695,0.004654027,0.289710405,42.8099211
0002844.wav,4000,31.152,inf,330.2593783,508.7812717,0.152872475,0.003540818,0.464989589,27.30819134
0002845.wav,4000,28.192,inf,39.87029892,454.6721853,0.13050821,0.009516297,0.380698468,12.95210488
0002846.wav,4000,29.152,inf,248.1507563,336.7171013,0.279323974,0.006486797,0.329755224,32.84515442
0002847.wav,4000,29.392,inf,100.1726168,318.1404823,0.441069061,0.00443222,0.391018183,24.35800741
0002848.wav,4000,29.696,inf,38.45456813,279.8592065,0.582849659,0.00572258,0.497889765,17.95674989
0002849.wav,4000,29.664,inf,67.47221602,273.242232,0.5722658,0.006631483,0.497744544,21.51299709
0002850.wav,4000,26.4,inf,423.0732867,467.4063306,0.148711335,0.011915791,0.532301714,36.93456728
0002851.wav,4000,27.856,inf,441.7390332,412.0012243,0.160308739,0.007927264,0.414300977,37.1613194
0002852.wav,4000,26.592,inf,154.4548524,373.2063176,0.323538811,0.006035025,0.425558554,19.1949614
0002853.wav,4000,29.152,inf,222.5264409,444.470622,0.235353273,0.007200791,0.449678029,28.92013679
0002854.wav,4000,29.888,inf,24.73671147,471.7171097,0.143602614,0.007199072,0.494356647,13.08224824
0002855.wav,4000,30.352,inf,53.42392157,381.4015691,0.193483832,0.007980286,0.439475052,20.27777742
0002856.wav,4000,13.28,inf,35.49719503,402.0811502,0.111325216,0.007190307,0.448673789,14.29995688
0002857.wav,4000,31.056,inf,190.8441896,328.8341401,0.51428403,0.007673534,0.509579305,30.21564618
0002858.wav,4000,29.488,inf,102.7875777,335.2484748,0.475868098,0.006351808,0.427271611,18.56300871
0002859.wav,4000,30.704,inf,58.05917483,338.216131,0.710689268,0.007653074,0.656172427,22.06202036
0002860.wav,4000,30.496,inf,50.74615292,291.0406589,0.805404711,0.004340461,0.574017288,19.84857346
0002861.wav,4000,30.256,inf,140.0308434,359.5875329,0.207450949,0.005888884,0.336297508,20.67374235
0002862.wav,4000,30.704,inf,215.7630057,761.265173,0.18826981,0.00440808,0.258156569,29.65517036
0002863.wav,4000,29.36,inf,161.5013033,395.5340259,0.101156149,0.005027441,0.288770276,21.10997718
0002864.wav,4000,28.448,inf,150.7584203,421.7623561,0.679395435,0.006327666,0.572847104,32.59051101
0002865.wav,4000,29.056,inf,189.1129993,373.4950103,0.387209813,0.010402481,0.527992764,31.95510359
0002866.wav,4000,29.904,inf,189.3033035,386.694754,0.341259639,0.007004355,0.584538473,31.46366503
0002867.wav,4000,29.392,inf,91.25419655,329.0405749,0.425871202,0.011544757,0.749720718,26.65675807
0002868.wav,4000,29.648,inf,194.846092,381.2725832,0.370199409,0.010965145,0.613804928,31.50237076
0002869.wav,4000,30.4,inf,768.2945248,549.8447929,0.176661575,0.003336212,0.492134571,40.33237546
0002870.wav,4000,19.248,inf,70.88442847,448.2294345,0.09822603,0.002446691,0.357319842,13.33885033
0002871.wav,4000,28.496,inf,853.3072697,624.0911388,0.10987537,0.004894681,0.497776633,43.74689927
0002872.wav,4000,6.18675,inf,7.322496873,650.8032064,0.486397696,0.0192912,0.858557431,10.97519332
0002873.wav,4000,31.296,inf,892.5939325,552.0129391,0.088148426,0.003673503,0.17334564,38.80092723
0002874.wav,4000,28.4,inf,690.887176,571.4335065,0.125501082,0.006208219,0.411286227,37.54189654
0002875.wav,4000,27.792,inf,160.744912,284.0990979,0.453418614,0.007630961,0.363458838,27.15564169
0002876.wav,4000,30.8,inf,148.2581788,494.562516,0.271792435,0.00764799,0.462211526,29.35319792
0002877.wav,4000,29.68,inf,70.09082563,274.9248256,0.568534552,0.006863569,0.577084881,25.49898124
0002878.wav,4000,28.752,inf,116.9548655,378.675871,0.402579764,0.006748005,0.487639112,27.4091448
0002879.wav,4000,28.784,inf,19.67720719,470.4187951,0.019177948,0.003304295,0.25229886,5.669646628
0002880.wav,4000,29.248,inf,784.336369,402.9550048,0.196881558,0.010529375,0.538755671,40.57912934
0002881.wav,4000,30.288,inf,435.0357016,406.8414133,0.170607237,0.006085708,0.467184491,33.53033827
0002882.wav,4000,30.8,inf,104.7816259,333.2799711,0.538274629,0.007752479,0.700885765,28.75766238
0002883.wav,4000,29.76,inf,461.7009353,433.5249295,0.231966667,0.011087906,0.547535272,37.6634416
0002884.wav,4000,30.288,inf,230.4643981,351.544491,0.303244446,0.00650709,0.315433496,29.22968173
0002885.wav,4000,30.288,inf,63.58916332,323.7091078,0.518593483,0.006105298,0.567619385,20.01161236
0002886.wav,4000,29.792,inf,87.95635253,315.3390009,0.555299481,0.004532862,0.462465762,25.38024099
0002887.wav,4000,28.848,inf,89.13331425,497.147243,0.495003745,0.005501449,0.450964066,26.18704897
0002888.wav,4000,28.096,inf,60.80555342,389.7699394,0.215154952,0.006450642,0.370319468,11.52780479
0002889.wav,4000,29.104,inf,71.17654004,426.0251363,0.27732461,0.015024357,0.688621104,20.81446922
0002890.wav,4000,32.496,inf,142.8606658,738.9974012,0.056556884,0.006875756,0.633221838,24.58298981
